round,stratum,raw_article_id,company_id,company,source,title,body,url,relevance_label,advertisement_label,note,decision,relevance_score
1,E_커뮤니티회수,11168,7,카카오,kakao_daum,아니 카카오에 리제로 있길래 봤는데,"2,200화 뭐임 ㅋㅋㅋ 쥰네 기네;;",https://gall.dcinside.com/mgallery/board/view/?id=tgijjdd&no=1312431,irrelevant,no,,accepted,0.965413
1,C_경계,15101,8,네이버,kakao_daum,사이트 제목,"튜닝할 수 있는 초대규모 AI 'HyperCLOVA X'로 혁신을 지원합니다 비즈니스를 위한​​​​​ 업무용 협업툴 '네이버웍스', 스마트 브라우저 '웨일' 등에도 클로바의 AI 기술을 더해 네이버의 B2B SaaS 경쟁력을 강화합니다...",https://looktest002.creatorlink.net/%EC%86%8C%EA%B0%9C,relevant,no,,review_required,0.484766
1,C_경계,35080,1,올리브영,kakao_daum,패션ㆍ뷰티,"1종과 스페셜 재킷 1종으로 구성된 이번 컬렉션에는 바다와 갈매기 등 부산을 상 박혜연 기자 올리브영, 30일 '올영세일' 시작…3만여종 뷰티·웰니스 할인 CJ올리브영(340460)이 가을을 맞아 '올영세일'을 30일...",https://www.news1.kr/industry/fashion,uncertain,no,할인도 관련 있는 이슈에 포함되는지 불확실,review_required,0.640304
1,B_확신거절,13898,7,카카오,kakao_daum,ria계좌개설,1년 보유 부담과 절세 효과를 비교한 뒤 활용 결정을 빠르게 내리는 것이 합리적입니다. 네이버로 공유하기 카카오톡으로 공유하기 관련 글 더 보기 미국주식 세금신고 꽃이름 검색 앱 설치와 꽃이름 검색 방법...,https://blog.nets.kr/ria%ea%b3%84%ec%a2%8c%ea%b0%9c%ec%84%a4/,irrelevant,no,,rejected,0.004821
1,B_확신거절,19313,2,무신사,naver_api_hub,"아이브 장원영, 로라로라 2026 가을 컬렉션 '오프 아워즈' 공개",혜택을 제공하고 '장원영 포토카드'와 'R♥LA 참 브로치' 등을 증정하는 프로모션을 진행한다. 이후 무신사와 29CM 등 주요 온라인 플랫폼과 한남·성수·서촌 플래그십스토어를 비롯한 전국 오프라인 매장에서 판매한다.,https://www.slist.kr/news/articleView.html?idxno=761953,irrelevant,no,,rejected,0.00876
1,E_커뮤니티회수,37124,9,쿠팡,kakao_daum,덬딜,"67,330원) 18:17 169 291490 잡담/질문 ㅇㄷㄷ ㄴㅇㅂ라방 포인트 줄였넼ㅋㅋㅋㅋ 20 18:12 640 291489 쿠팡) 농심 라뽁구리 큰사발면 105g, 8개 (7,470원) 1 18:06 153 291488 잡담/질문 ㅋㄹ 갈비 맛 없어? 9...",https://theqoo.net/theqdeal,irrelevant,yes,,accepted,0.890509
1,A_확신통과,6384,7,카카오,naver_api_hub,"카카오페이지, '초신작 프로젝트' 9월 신작 2종 공개",카카오엔터테인먼트는 카카오페이지 '초신작 프로젝트'의 9월 신작 라인업을 공개했다고 26일 밝혔다. 이번 라인업에는 낙하산 작가의 '사역술사의 다크판타지 공략법'과 하늘가리기 작가의 '바람은 불을 잠재우고'가...,https://www.webeconomy.co.kr/news/articleView.html?idxno=2278052,incidental,no,카카오지만 이커머스가 아닌 계열사 이슈,accepted,0.975216
1,C_경계,36447,1,올리브영,kakao_daum,"더샘, ‘9월 올영세일’ 출격…신제품 기획세트부터 최대 43% 할인",더샘이 올리브영 ‘9월 올영세일’에 참여해 신제품을 포함한 기획세트와 주요 인기 제품을 대상으로 최대 43% 할인 혜택을 제공한다. 더샘은 오는 9월 5일까지 진행되는 ‘9월 올영세일’을 통해 ‘커버 퍼펙션...,https://dpg.danawa.com/news/view?boardSeq=60&listSeq=6053246,irrelevant,no,,review_required,0.659971
1,E_커뮤니티회수,20081,8,네이버,kakao_daum,[반려정보]🐶강아지가 치킨 뼈를 삼켰는데 멀쩡해 보인다고요? 방치 시,"멀쩡해 보인다고요? 방치 시 나타나는 치명적 위험 신호 맛있는 냄새에 끌려 순식간에 강아지가 닭뼈를 삼켰을 때, 눈앞이 아찔해지며 당황하신 적 있으신가요? 지... blog.naver.com 출처: 네이버 반려동물",https://gall.dcinside.com/mgallery/board/view/?id=poodle&no=211,irrelevant,no,,accepted,0.939324
1,A_확신통과,14341,1,올리브영,naver_api_hub,"이퀄베리, 美 타겟 611개 매장 입점…오프라인 유통 확대","올해 5월부터는 올리브영 미국 1·2호점과 영국 드럭스토어 부츠에 입점하며 오프라인 유통망도 확대하고 있다. 부스터스 관계자는 ""브랜드 출시 약 2년 만에 미국 대형 유통 채널에 입점한 데에는 온라인 채널을 통해...",https://zdnet.co.kr/view/?no=20260827103301,irrelevant,no,,accepted,0.928261
1,D_중간대역,14650,2,무신사,naver_api_hub,"무신사, 日 스토어 거래액 성장세…글로벌 사업 확장 속도","무신사는 일본 사업이 본격적인 성장 궤도에 오른 가운데, 중국과 동남아시아 등 글로벌 사업 확대에 속도를 낸다고 27일 밝혔다. 올해 7개월간 무신사 일본 지역 거래액은 지난해 연간 거래액에 도달했다. 지난해 1년...",https://www.etnews.com/20260827000158,relevant,no,,accepted,0.861114
1,D_중간대역,20673,3,에이블리,naver_api_hub,‘빅사이즈’ 틈새 공략 통했다…에이블리서 거래액 22% 성장,에이블리는 지난달 진행한 ‘빅사이즈 연합전’ 행사 기간 빅사이즈 카테고리 거래액이 전년 동기 대비 22% 성장했다고 28일 밝혔다. 에이블리는 누구나 자신이 원하는 스타일을 발견할 수 있도록 빅사이즈 카테고리를...,https://biz.heraldcorp.com/article/10855328,relevant,no,,accepted,0.866308
1,C_경계,23058,6,11번가,kakao_daum,[쌍계명차]삼각티백_빈티지 히비스커스블라썸 12티백 원산지: 대한민국,판매중인 상품이 아닙니다. 최대 적립 포인트807P 11pay포인트807P 최대 리뷰 적립 170P 11번가 신한카드 결제 시 637P 11pay 신한은행 계좌이체 결제 시 구매적립 포인트 2%(기본 구매 적립 포함)가 적립됩니다...,http://m.11st.co.kr/products/m/1536039094?prdNo=1536039094&trTypeCd=DEP03,irrelevant,yes,,review_required,0.003552
1,C_경계,36750,8,네이버,kakao_daum,마늘쫑볶음볶음황금레시피 양념 비율 불세기 조리시간 한 번에 맞추기,살아납니다. 마지막에 참기름과 통깨를 뿌리면 고소한 풍미가 완성됩니다. 🔎 관련 정보 확인하기 네이버 인플루언서: 맛있는 찰나의 홈 자세히 보기 → 불세기와 조리시간은 어느 정도로 맞춰야 할까요? 모든...,https://guide.infotipguide.com/%eb%a7%88%eb%8a%98%ec%ab%91%eb%b3%b6%ec%9d%8c%eb%b3%b6%ec%9d%8c%ed%99%a9%ea%b8%88%eb%a0%88%ec%8b%9c%ed%94%bc-%ec%96%91%eb%85%90-%eb%b9%84%ec%9c%a8-%eb%b6%88%ec%84%b8%ea%b8%b0-%ec%a1%b0%eb%a6%ac/,irrelevant,no,,review_required,0.573252
1,D_중간대역,19943,7,카카오,naver_api_hub,모두의 AI 사업자에 SKT·카카오·KT 선정…연말 서비스 출시(종합),"SK텔레콤, 카카오, KT 등 3개 사업자가 선정됐다. 과학기술정보통신부는 '모두의 AI' 프로젝트 공모에 참여한 6개 사업자(컨소시엄)를 대상으로 서면·발표 평가를 진행하고 SKT 컨소시엄, 카카오 컨소시엄, KT...",https://view.asiae.co.kr/article/2026082810100228039,relevant,no,,rejected,0.980788
1,D_중간대역,21580,1,올리브영,kakao_daum,올리브영 청담역점,"올리브영은 최신 K-뷰티 제품을 경험할 수 있는 헬스앤뷰티 전문 스토어입니다. 스킨케어, 메이크업, 건강식품 등 다양하고 트렌디한 제품을 합리적인 가격에 판매하여, 외국인 관광객들 사이에서 특히 인기가...",http://www.tourcoupon.co.kr/view.html?contentid=2922764,uncertain,no,,accepted,0.879449
1,A_확신통과,12296,8,네이버,naver_api_hub,"고려아연 온산제련소, 학대피해아동 심리회복 1000만원 지원","네이버 해피빈 모금함·사내 소액기부 플랫폼 연계…심리치료 지원 고려아연 온산제련소가 울산지역... 고려아연은 네이버 해피빈 내 파트너 페이지에 학대피해아동의 심리치료를 지원하기 위한 모금함을 개설하고, 사내...",https://www.bizwork.co.kr/news/articleView.html?idxno=418562,irrelevant,no,,accepted,0.937892
1,C_경계,18192,8,네이버,kakao_daum,매거진 제작 – 사바나미디어,띕니다. 클릭률이 높아지고 브랜드 신뢰도도 함께 올라갑니다. 뉴스 검색 채널에 자동 수집 구글 뉴스·네이버 뉴스 등 뉴스 전용 검색 채널에 기사가 자동 수집되어 노출됩니다. 일반 블로그가 진입하기 어려운...,https://sabanamedia.com/services/magazine/,irrelevant,no,,review_required,0.54366
1,D_중간대역,38460,7,카카오,naver_api_hub,건강 챙기고 젊음 더하고… 헬스케어 확장전,"동국제약 건강몰과 네이버 뉴트리션 브랜드스토어, 카카오톡 선물하기에서 채널별 기획전을 진행하며... 카카오톡 선물하기 프로모션은 9월 27일까지 이어지며, 15일 오후 8시30분에는 쇼핑라이브도 진행한다. 일부...",https://www.pressman.kr/news/articleView.html?idxno=103458,irrelevant,no,,rejected,0.610236
1,A_확신통과,15758,5,SSG,naver_api_hub,"스타필드 마켓 월계점 오픈, 온종일 머무는 매장으로 변신","올리브영 매장은 기존보다 3배 넓은 120평으로 확장했고, 신세계팩토리스토어와 데카트론, ABC마트 등을 새로 들였다. 11월에는 유니클로와 무인양품이 각각 300평 이상 규모로 추가 입점할 예정이다. 자체 브랜드 쇼핑...",https://www.koreareport.co.kr/news/articleView.html?idxno=52386,irrelevant,no,,accepted,0.933365
1,B_확신거절,6035,9,쿠팡,kakao_daum,"나에게 딱 맞는 커리어만 매치, 사람인! | 취업, 채용, 커리어 매칭 플랫폼","설립 (60년차) 사원수 1,035명 (2026년) ㈜케이조선 2026년 경력사원 수시 모집 공고공고 스크랩 버튼 쿠팡로지스틱스서비스 물류센터 알바관리자 전국 대규모 채용 물류센터 알바관리자 전국 대규모 채용 기업...",https://www.saramin.co.kr/zf_user/?csn=4098126040,irrelevant,no,,rejected,0.007058
1,E_커뮤니티회수,19504,7,카카오,kakao_daum,"㈜넵튠, 카카오페이 미니게임 파트너사로 선정...자체 IP H5게임 공급",보안 등 높은 수준의 기술 요건 충족하며 파트너사 선정...운영 역량 입증 ㈜넵튠(대표 강율빈)이 카카오페이(대표 신원근)와 게임 콘텐츠 공급 계약을 체결하고 카카오페이 ‘미니게임’ 파트너사로 참여한다고...,https://bbs.ruliweb.com/news/read/228693,incidental,no,,accepted,0.969863
1,C_경계,13057,1,올리브영,naver_api_hub,"[뷰티브리핑] 코스맥스, 현대홈쇼핑과 공동 개발 업무 체결 외","대표 컨실러 제품 체험존과 룰렛 이벤트, 신제품 증정 등을 운영하며, 30일에는 올리브영 올영세일과 연계한 구매 인증 이벤트도 진행한다. 이니스프리, '그린티 세라마이드 클렌징 밤' 출시 이니스프리는 딥 클렌징과...",https://www.seoulfn.com/news/articleView.html?idxno=636539,irrelevant,no,,review_required,0.667914
1,C_경계,11080,7,카카오,kakao_daum,한국 연봉 1억 이상 근로자 854만명 돌파,135만명이래.. 합치면 거의 1000만... ㄷㄷ 공식 APPLE 브랜드관에서 쿠팡 특가로 지금 만나보세요 오늘 주문하면 내일 바로 무료 설치! 좋아요좋아요 댓글19 공유하기 카카오톡 페이스북 트위터 링크복사 퍼가기,https://www.teamblind.com/kr/post/%ED%95%9C%EA%B5%AD-%EC%97%B0%EB%B4%89-1%EC%96%B5-%EC%9D%B4%EC%83%81-%EA%B7%BC%EB%A1%9C%EC%9E%90-854%EB%A7%8C%EB%AA%85-%EB%8F%8C%ED%8C%8C-qp0ztjwj,irrelevant,yes,title과 body가 맞지 않음,review_required,0.303033
1,E_커뮤니티회수,20873,2,무신사,kakao_daum,[유머] 오빠! 제발 무신사 옷이라도 입으세욧!,흠...그나저나 내가 옷을 잘 못입어서 그러는데 20대 동생들한테 먹힐만한 30대 중후반 코디 추천좀,https://bbs.ruliweb.com/community/board/300143/read/76470037,irrelevant,no,,accepted,0.977796
1,E_커뮤니티회수,13693,9,쿠팡,kakao_daum,쿠팡 할인중인 모델들,둘 다 7천원 쿠폰 추가적용 가능 - dc official App,https://gall.dcinside.com/mgallery/board/view/?id=gshockwatch&no=18674,irrelevant,yes,,review_required,0.340301
1,A_확신통과,19225,9,쿠팡,kakao_daum,[정보이슈] 쿠팡안심케어보험 핸드폰 등록 및 조회 방법,"SPECIAL ISSUE REPORT 쿠팡안심케어보험 핸드폰 등록 및 조회 방법 [바 로 가 기] 쿠팡안심케어보험 핸드폰 등록 및 조회 방법 핵심 쟁점 안내 당신의 소중한 휴대폰, 혹시 모를 사고에 대비하고 계신가요? 쿠팡...",https://ye-ah.net/all/41729,irrelevant,no,,accepted,0.981203
1,D_중간대역,35177,2,무신사,kakao_daum,무신사 추천 브랜드,테바 브랜드숍,https://www.musinsa.com/brand/teva/products?colorCodes=7%2C8%2C9%2C10%2C11%2C12%2C13%2C14%2C15%2C17%2C22%2C1%2C2%2C3%2C4%2C5%2C6&sortCode=price_high&brands=teva&page_kind=brandshop&list_kind=small,irrelevant,yes,,accepted,0.746437
1,B_확신거절,19803,8,네이버,kakao_daum,내 보험 조회 및 찾기 앱 다운로드,"인증: 휴대폰 인증, 공동인증서(구 공인인증서), 아이핀(I-PIN), 또는 간편 본인인증 서비스(카카오, 네이버, 통신사 PASS 등)를 통해 본인임을 인증합니다. 2026년 현재는 더욱 간편해진 바이오 인증(지문, 얼굴...",https://v.daum.net/v/XI3r4lfzzA,irrelevant,no,,rejected,0.006135
1,D_중간대역,17840,9,쿠팡,naver_api_hub,"[SV 유통 단신] 빙그레, 혈당 관리 겨냥 ‘식후관리 워터’ 출시 外","쿠팡과 컬리 등 주요 온라인 채널에서 판매한다. ▲ 요기요, 뚜레쥬르 포장 주문 최대 7000원 할인./사진=요기요 제공 ◇ 요기요, 뚜레쥬르 포장 주문 최대 7000원 할인 요기요가 뚜레쥬르와 오는 31일까지 포장 주문 할인...",https://www.socialvalue.kr/news/view/1065600346757735,irrelevant,no,,accepted,0.757562
1,B_확신거절,13403,5,SSG,kakao_daum,"딜바다::신세계상품권 사용처, 신세계상품권 현금교환(신세계상품권 온라인전환), 신세계상품권 모바일...",교환 키오스크(KIOSK)나 상품권샵을 방문하여 실물 지류 상품권으로 교환해야 합니다. 실물 지류 상품권을 SSG닷컴이나 신세계몰 등 온라인에서 사용하고 싶다면 신세계상품권 온라인전환 수순을 밟아야 합니다...,http://www.dealbada.com/bbs/board.php?bo_table=forum_study&wr_id=727856,irrelevant,yes,,rejected,0
1,B_확신거절,6313,9,쿠팡,kakao_daum,"메추리알 장조림 100알(국내산 메추리알), 1.7kg, 1개 - 쇼핑 읽어주는 중개사","← 전체 상품 보기 이 포스팅은 쿠팡 파트너스 활동의 일환으로, 이에 따른 일정액의 수수료를 제공받습니다. 메추리알 장조림 100알(국내산 메추리알), 1.7kg, 1개 제품 사진 메추리알 장조림 100알(국내산...",https://miso2816.com/%eb%a9%94%ec%b6%94%eb%a6%ac%ec%95%8c-%ec%9e%a5%ec%a1%b0%eb%a6%bc-100%ec%95%8c%ea%b5%ad%eb%82%b4%ec%82%b0-%eb%a9%94%ec%b6%94%eb%a6%ac%ec%95%8c-1-7kg-1%ea%b0%9c/,irrelevant,yes,,rejected,0.008923
1,A_확신통과,15577,5,SSG,naver_api_hub,SSG닷컴 '투트랙 전문 플랫폼'으로…라이프스타일 사업 인적분할,"이번 분할이 마무리되면 존속법인은 기존 ㈜SSG닷컴으로, 신설법인은 ㈜신세계몰(가칭)로 변경된다.... ◆SSG닷컴 '그로서리', 신세계몰 '패션·뷰티·라이프스타일' 존속법인인 ㈜SSG닷컴은 그로서리를 중심으로 한 온라인...",http://www.ftoday.co.kr/news/articleView.html?idxno=364315,relevant,no,,accepted,0.981114
1,C_경계,36473,9,쿠팡,kakao_daum,청주 아파트 흉기 피습 사건의 발생 경위와 부자 관계 등 수사 현황 정리,"자해한 것으로 추정하고 있습니다. 승강기 내 20대 남성 피습 8층 자택에서 60대 남성 발견 이 포스팅은 쿠팡 파트너스 활동의 일환으로, 이에 따른 일정액의 수수료를 제공받습니다. 경찰이 파악 중인 두 사람의...",https://wizdatacenter.com/%ec%b2%ad%ec%a3%bc-%ec%95%84%ed%8c%8c%ed%8a%b8-%ed%9d%89%ea%b8%b0-%ed%94%bc%ec%8a%b5-%ec%82%ac%ea%b1%b4%ec%9d%98-%eb%b0%9c%ec%83%9d-%ea%b2%bd%ec%9c%84%ec%99%80-%eb%b6%80%ec%9e%90-%ea%b4%80%ea%b3%84/,irrelevant,yes,,review_required,0.616765
1,D_중간대역,36187,5,SSG,kakao_daum,뉴 패러다임을 선도하는 종합일간지,푸드 올반Lab담당 <신세계건설> ◇상무 승진 ▲윤석희 신세계건설 기전담당 ▲김정선 신세계건설㈜ 지원담당 ▲서화영 신세계건설 골프장담당 兼 레저담당 <㈜신세계I&C> ◇부사장보 승진 ▲손정현 신세계I&C IT...,https://www.skyedaily.com/news/notification.html?mode=tot&nStart=1925&nDataCount=6059&nKind=2,irrelevant,no,,rejected,0.937888
1,D_중간대역,6040,9,쿠팡,kakao_daum,드림레일 - 익명게시판,"일주일 동안 열지 않기 일주일 동안 열지 않기 일주일 동안 열지 않기 익명게시판 ""상기 링크(포스팅)는 쿠팡 파트너스 활동의 일환으로, 이에 따른 일정액의 수수료를 제공받습니다."" 기계러들 부럽구나 ㅇㅇ...",https://dreamrail.co.kr/free?page=4883,irrelevant,yes,,accepted,0.873449
1,E_커뮤니티회수,33067,9,쿠팡,kakao_daum,와 나 쿠팡 단기로 3년 일하고 퇴직금,"죄송해요, 회원에게만 공개된 글이에요 로그인 후 이용해 주세요 (즉시 가입 가능) 로그인된 인스티즈앱으로 보기 로그인 회원가입",https://www.instiz.net/name/67388454,relevant,no,,review_required,0.341275
1,D_중간대역,37282,2,무신사,kakao_daum,비즈워치,"넓히는 딸과 사위…분가 구도는? 거버넌스워치 케이씨 사주 일가 1040억 현금화로 본 케이씨텍 활용법 무신사, 말레이시아 진출…동남아 사업 '가속' [르포] 성수 달군 '무뷰페'…무신사가 찍은 K뷰티 신예는...",https://www.bizwatch.co.kr/?c=2,uncertain,no,,rejected,0.597144
1,C_경계,40498,6,11번가,kakao_daum,현질 조금이라도 싸게 하는 꿀팁 알려줌!,하시는 분들도 조금이라도 아낄 수 있게 공유함! (대신에 컬쳐랜드 아이디 있어야함) 우선 지마켓이나 11번가 같은 인터넷 쇼핑몰을 들어감(나는 지마켓을 선호함) 그리고 문상 5만원을 검색을 하면 대충 이런애...,https://www.inven.co.kr/board/lostark/6271/4062505,irrelevant,no,,review_required,0.579157
1,C_경계,36625,7,카카오,kakao_daum,"교사와 함께 만든 디지털 수업 혁신, AI·디지털 기반 교육혁신 선도교사 양성 연수 운영 사례","섭외해 콘텐츠 품질을 높였습니다. 또한 연수 중에는 콜센터를 운영해 총 475건의 상담을 처리했으며, 카카오톡 1:1 채팅방을 통해 약 800건의 문의에 신속히 대응했습니다. 연수 이후에도 이어지는 학습 연수...",https://elice.io/ko/resources/case-study/eliceschool-ai-digital-teacher-training-2025,irrelevant,no,,review_required,0.521953
1,E_커뮤니티회수,34999,7,카카오,kakao_daum,들쥐 봤는데 걍 대수대명이네,제작자 카카오네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ - dc official App,https://gall.dcinside.com/board/view/?id=disease&no=1872754,uncertain,no,,accepted,0.714886
1,D_중간대역,11095,7,카카오,kakao_daum,"오픈월드 몬스터 포획 RPG '애니모', 9월 16일 글로벌 출시 확정","다양한 보상을 받을 수 있으며, OBT 기간 특정 ‘천휘 애니모’도 무료로 획득할 수 있다. 국내에서는 카카오 채널을 통한 사전예약도 진행 중이다. 한편, ‘애니모’는 PC, PlayStation, Xbox 버전을 오는 9월...",https://v.daum.net/v/QlOzddYClM,irrelevant,no,,accepted,0.764601
1,C_경계,35848,6,11번가,kakao_daum,11번가,,http://m.11st.co.kr/products/m/934926857?prdNo=934926857,irrelevant,no,,review_required,0.662492
1,E_커뮤니티회수,37180,7,카카오,kakao_daum,환율정책 만큼은 카카오가 존나 잘한거임,이번에 재계약 하면서 환율도 갱신된거임 그전까지 사실 꿀 낭낭하게 빨았잖아,https://gall.dcinside.com/mgallery/board/view/?id=poe2&no=420941,relevant,no,,accepted,0.978654
1,A_확신통과,13086,1,올리브영,kakao_daum,"🍂 올리브영 9월 빅세일 기간, 언제부터 언제까지?","올리브영 9월 빅세일, 드디어 다가와요...!!! 👀 언제부터 시작하는지 궁금한 분들을 위해 2026 올리브영 9월 빅세일 예상 기간부터 환절기에 담아두기 좋은 추천템, 할인 팁까지 한 번에 정리해봤어요. 🍂 공식...",https://unpa.me/community/beautytip/134457534,relevant,no,,accepted,0.980249
1,C_경계,41484,2,무신사,kakao_daum,무신사 콜라보 티셔츠 벌써 왔넹,이제 쿠폰 아바타는 줄 캐릭 없는데 걍 아무 캐릭이나 줘야겠다,https://www.inven.co.kr/board/lostark/6271/4062802,uncertain,no,,review_required,0.695524
1,A_확신통과,38760,2,무신사,naver_api_hub,"무신사, 하라주쿠 팝업 흥행···참여 브랜드 거래액 3배로",현대경제신문 전수연 기자 | 무신사가 일본 도쿄 하라주쿠에서 진행한 팝업 스토어를 통해 현지 젊은... 무신사는 지난달 21일부터 30일까지 10일간 도쿄 하라주쿠 요도바시 J6 빌딩에서 진행한 '무신사 스테이션 인...,http://www.finomy.com/news/articleView.html?idxno=260478,relevant,no,,accepted,0.97309
1,D_중간대역,13141,4,마켓컬리,naver_api_hub,"[MD라이프] GKL, 거제·통영 폭우 피해 복구 성금 3000만원 기부","◇ 컬리, 마지막 여름 세일 ‘8월 패션위크’…최대 85% 할인 컬리는 오는 31일까지 올여름 마지막 패션 할인 행사인 ‘8월 패션위크’ 기획전을 열고 다양한 패션 상품을 최대 85% 할인 판매한다고 26일 밝혔다....",https://www.mydaily.co.kr/page/view/2026082618074397178,uncertain,no,title과 body가 맞지 않음,accepted,0.893163
1,B_확신거절,16314,7,카카오,naver_api_hub,'옥토버페스트 서울 2026' 9월 개최…독일 맥주·미식 선보여,"행사장에서는 카카오맵 기반 스마트 가이드가 제공되며, 일회용 컵 대신 100% 다회용 맥주잔을 사용한다. 메인 유료 공간인 빅텐트는 낮 12시부터 오후 4시 30분까지, 오후 5시 30분부터 오후 10시까지 2부제로 운영된다....",http://www.metroseoul.co.kr/article/20260827500367,irrelevant,no,,rejected,0.048053
1,B_확신거절,17996,8,네이버,naver_api_hub,"JDC면세점, 전자영수증으로 지역상생 잇는다",관광객이 참여업체에서 QR코드를 통해 전자영수증을 발급받은 뒤 네이버 방문 리뷰를 작성하면 JDC제주공항면세점에서 사용할 수 있는 1만 5천 원 할인쿠폰(15만 원 이상 구매 시)을 즉시 받을 수 있다. 이를 통해 지역...,https://www.newsjeju.net/news/articleView.html?idxno=425071,irrelevant,no,,rejected,0.042675
1,B_확신거절,37205,9,쿠팡,kakao_daum,여고생 살해 사형 구형된 장윤기 사건의 법적 쟁점과 판결 전망 분석,"극도로 높다고 판단함 강간살인죄의 중대성을 고려하여 법정 최고형인 사형을 요청함 이 포스팅은 쿠팡 파트너스 활동의 일환으로, 이에 따른 일정액의 수수료를 제공받습니다. 범행의 계획성과 사전 정황 증거의...",https://wizdatacenter.com/%ec%97%ac%ea%b3%a0%ec%83%9d-%ec%82%b4%ed%95%b4-%ec%82%ac%ed%98%95-%ea%b5%ac%ed%98%95%eb%90%9c-%ec%9e%a5%ec%9c%a4%ea%b8%b0-%ec%82%ac%ea%b1%b4%ec%9d%98-%eb%b2%95%ec%a0%81-%ec%9f%81%ec%a0%90%ea%b3%bc/,irrelevant,yes,,rejected,0.035648
1,C_경계,20276,9,쿠팡,naver_api_hub,"깨끗한나라, 초고령사회 맞춰 의료·돌봄 위생시장 공략","기업용 소모품 구매 채널인 MRO와 대리점, 쿠팡 등을 통해 구매할 수 있다. 깨끗한나라는 향후 의료·돌봄 시설의 운영 환경과 현장 수요를 반영해 니트릴 장갑, 손목·발목 보호밴드 등 전문 제품군도 확대할 계획이다....",https://www.newspim.com/news/view/20260828000451,irrelevant,no,,review_required,0.596464
1,D_중간대역,22644,1,올리브영,kakao_daum,올리브영 타워팰리스점,"올리브영은 최신 K-뷰티 제품을 경험할 수 있는 헬스앤뷰티 전문 스토어입니다. 스킨케어, 메이크업, 건강식품 등 다양하고 트렌디한 제품을 합리적인 가격에 판매하여, 외국인 관광객들 사이에서 특히 인기가...",http://www.tourcoupon.co.kr/view.html?contentid=2923688,uncertain,no,,accepted,0.775192
1,C_경계,39164,5,SSG,kakao_daum,최지만 1R에서 패스하면 키움은 땡큐? 전체 1순위 하현승+ML 67홈런 '미래와 현재' 다 잡는다,보여줄 마지막 시험대다. 올해 신인드래프트는 지난해 순위의 역순으로 키움-두산-KIA-롯데-KT-NC-삼성-SSG-한화-LG 순서로 진행된다. 전체 1순위는 사실상 윤곽이 잡혔다. 키움은 미국프로야구 메이저리그(MLB...,https://www.ize.co.kr/news/articleView.html?idxno=80316,irrelevant,no,,review_required,0.559768
1,B_확신거절,37032,5,SSG,kakao_daum,가전제품 렌탈&구독 0원 특가 이벤트 안내,변경해서 이용하면 18만원도 안되는 금액에 에어컨을 구입할 수 있어서 좋네요~ BEST 이*재 고객님 신세계가 열렸습니다 고민하다 렌탈로 구매했는데 설치도 원하는 날 정확하게 잘되었습니다. 식기세척기가 필요...,https://rental.lghellovision.net/event/detail18,irrelevant,yes,,rejected,0.009266
1,C_경계,41183,8,네이버,kakao_daum,[의왕시 맛집] 동현손만두찐빵,"0 의왕시에 위치한 분식동현손만두찐빵 ※식사메뉴닷컴에 등록된 이미지가 없는 경우에는 포털(구글,다음,네이버등)에서 실시간 검색한 이미지가 노출되며, 이경우 검색엔진의 정확도에 따라 해당업체와 관련이...",https://siksamenu.co.kr/food/detail.asp?seq=504452769,irrelevant,yes,,review_required,0.608625
1,C_경계,11034,8,네이버,kakao_daum,[경상북도] 「청년e끌림 개선 의견 수렴 이벤트」 안내 > 유관기관 소식,"총84명 ○ 선정방법 : 추첨을 통한 선정 [이벤트 쿠폰(커피쿠폰 1만원상당) 증정] ○ 참여방법 : 청년포털 SNS 구독, 네이버 폼을 통해 구독 인증 및 개선안 작성 (참여예시 : 모바일에서 로그인 창을 찾기...",https://www.guip.or.kr/bbs/board.php?bo_table=3_6&wr_id=72,irrelevant,no,,review_required,0.660674
1,C_경계,11170,9,쿠팡,kakao_daum,점심시간 영시 한편씩 번역하기 5일차 🪶,"트루 댓 아이즈 알 뽐 투 설브. 매월 찾아오는 신나는 특가, 가전 Gooood 세일! 공식 APPLE 브랜드관에서 쿠팡 특가로 지금 만나보세요 좋아요좋아요 댓글2 공유하기 카카오톡 페이스북 트위터 링크복사 퍼가기",https://www.teamblind.com/kr/post/%EC%A0%90%EC%8B%AC%EC%8B%9C%EA%B0%84-%EC%98%81%EC%8B%9C-%ED%95%9C%ED%8E%B8%EC%94%A9-%EB%B2%88%EC%97%AD%ED%95%98%EA%B8%B0-5%EC%9D%BC%EC%B0%A8-🪶-vrwevac3,irrelevant,yes,title과 body가 맞지 않음,review_required,0.331602
1,B_확신거절,14532,5,SSG,naver_api_hub,"김도영, 이승엽 보유 '최연소 시즌 40홈런' 경신까지 하나 남았다",14일 SSG 랜더스전부터 8경기 연속 홈런이 없던 오스틴은 25~26일 NC 다이노스전에서 홈런 세 방을 터뜨렸다. 김도영이 야구대표팀에 차출되는 동안 오스틴은 8경기를 뛸 수 있다. 오스틴의 몰아치기 능력을 감안하면...,https://www.news1.kr/sports/baseball/6271108,irrelevant,no,,rejected,0.007171
